WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
4,Hobart,Hobart International,1/7/25,WTA250,Outdoor,Hard,1st Round,3,Yastremska D.,Volynets K.,33,59,1541,996,2,6,6,4,6,1,2,1,Completed,2.2,1.67,2.36,1.64,2.36,1.68,2.22,1.65
4,Hobart,Hobart International,1/7/25,WTA250,Outdoor,Hard,1st Round,3,Kenin S.,Sun L.,81,43,868,1253,4,6,6,3,6,3,2,1,Completed,1.5,2.63,1.48,2.79,1.5,2.83,1.48,2.63
4,Hobart,Hobart International,1/7/25,WTA250,Outdoor,Hard,1st Round,3,Joint M.,Danilovic O.,118,53,650,1055,6,2,6,3,,,2,0,Completed,2,1.8,1.99,1.88,2,1.88,1.98,1.82
4,Hobart,Hobart International,1/7/25,WTA250,Outdoor,Hard,1st Round,3,Linette M.,Gracheva V.,38,69,1376,925,6,3,3,6,6,4,2,1,Completed,1.33,3.4,1.38,3.22,1.39,3.4,1.36,3.15
4,Hobart,Hobart International,1/7/25,WTA250,Outdoor,Hard,1st Round,3,Zarazua R.,Bronzetti L.,76,78,898,885,6,4,6,3,,,2,0,Completed,1.8,2,1.91,1.94,1.91,2.03,1.83,1.96
4,Hobart,Hobart International,1/7/25,WTA250,Outdoor,Hard,1st Round,3,Anisimova A.,Saville D.,36,112,1432,676,6,3,6,3,,,2,0,Completed,1.25,4,1.29,3.83,1.29,4,1.27,3.69
4,Hobart,Hobart International,1/7/25,WTA250,Outdoor,Hard,1st Round,3,Mertens E.,Parrizas Diaz N.,34,104,1524,737,6,3,6,1,,,2,0,Completed,1.4,3,1.47,2.83,1.49,3,1.42,2.81
4,Hobart,Hobart International,1/8/25,WTA250,Outdoor,Hard,2nd Round,3,Kenin S.,Blinkova A.,81,75,868,898,6,2,3,6,6,2,2,1,Completed,1.62,2.3,1.64,2.38,1.64,2.38,1.61,2.3
4,Hobart,Hobart International,1/8/25,WTA250,Outdoor,Hard,2nd Round,3,Kessler M.,Carle M.,67,96,938,797,6,2,6,2,,,2,0,Completed,1.44,2.75,1.51,2.73,1.53,2.78,1.48,2.66
4,Hobart,Hobart International,1/8/25,WTA250,Outdoor,Hard,2nd Round,3,Joint M.,Linette M.,118,38,650,1376,6,1,6,1,,,2,0,Completed,1.91,1.91,1.98,1.91,1.98,1.92,1.89,1.9
4,Hobart,Hobart International,1/8/25,WTA250,Outdoor,Hard,2nd Round,3,Avanesyan E.,Minnen G.,44,94,1212,800,6,2,6,2,,,2,0,Completed,1.57,2.38,1.57,2.55,1.6,2.64,1.56,2.42
4,Hobart,Hobart International,1/8/25,WTA250,Outdoor,Hard,2nd Round,3,Yastremska D.,Li A.,33,91,1541,808,1,6,7,5,6,2,2,1,Completed,2.5,1.53,2.34,1.66,2.5,1.67,2.37,1.58
4,Hobart,Hobart International,1/8/25,WTA250,Outdoor,Hard,2nd Round,3,Kudermetova V.,Osorio M.,77,61,888,989,6,4,6,1,,,2,0,Completed,1.8,2,1.93,1.96,1.93,2,1.83,1.96
4,Hobart,Hobart International,1/8/25,WTA250,Outdoor,Hard,2nd Round,3,Anisimova A.,Bondar A.,36,97,1432,786,6,3,6,4,,,2,0,Completed,1.2,4.5,1.22,4.7,1.25,4.7,1.22,4.33
4,Hobart,Hobart International,1/8/25,WTA250,Outdoor,Hard,2nd Round,3,Mertens E.,Zarazua R.,34,76,1524,898,6,4,6,3,,,2,0,Completed,1.36,3.2,1.36,3.39,1.4,3.39,1.36,3.11
4,Hobart,Hobart International,1/9/25,WTA250,Outdoor,Hard,Quarterfinals,3,Kessler M.,Yastremska D.,67,33,938,1541,7,5,6,4,,,2,0,Completed,1.67,2.2,1.66,2.38,1.68,2.38,1.64,2.23
4,Hobart,Hobart International,1/9/25,WTA250,Outdoor,Hard,Quarterfinals,3,Avanesyan E.,Anisimova A.,44,36,1212,1432,,,,,,,,,Walkover,2.38,1.57,2.4,1.65,2.4,1.65,2.31,1.6
4,Hobart,Hobart International,1/9/25,WTA250,Outdoor,Hard,Quarterfinals,3,Joint M.,Kenin S.,118,81,650,868,6,3,6,1,,,2,0,Completed,2.1,1.73,2.21,1.75,2.21,1.75,2.11,1.72
4,Hobart,Hobart International,1/9/25,WTA250,Outdoor,Hard,Quarterfinals,3,Mertens E.,Kudermetova V.,34,77,1524,888,6,1,0,6,6,2,2,1,Completed,1.73,2.1,1.64,2.42,1.73,2.42,1.66,2.2
4,Hobart,Hobart International,1/10/25,WTA250,Outdoor,Hard,Semifinals,3,Kessler M.,Avanesyan E.,67,44,938,1212,4,6,6,3,6,4,2,1,Completed,2.1,1.73,2.29,1.7,2.29,1.73,2.14,1.7
4,Hobart,Hobart International,1/10/25,WTA250,Outdoor,Hard,Semifinals,3,Mertens E.,Joint M.,34,118,1524,650,6,2,6,3,,,2,0,Completed,1.73,2.1,1.63,2.43,1.73,2.43,1.66,2.21
4,Hobart,Hobart International,1/11/25,WTA250,Outdoor,Hard,The Final,3,Kessler M.,Mertens E.,67,34,938,1524,6,4,3,6,6,0,2,0,Completed,2.63,1.5,2.69,1.53,2.69,1.53,2.59,1.49
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Andreeva M.,Bouzkova M.,15,43,2665,1262,6,3,6,3,,,2,0,Completed,1.29,3.75,1.3,3.85,1.3,3.9,1.28,3.69
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Fernandez L.A.,Starodubtseva Y.,29,100,1755,750,7,5,6,4,,,2,0,Completed,1.14,5.5,1.16,6.15,1.17,6.15,1.15,5.46
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Lamens S.,Erjavec V.,77,171,879,432,7,5,7,6,,,2,0,Completed,1.5,2.63,1.42,3.08,1.53,3.08,1.48,2.65
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Maria T.,Pera B.,90,78,826,877,7,6,6,4,,,2,0,Completed,2.75,1.44,2.82,1.48,2.82,1.5,2.72,1.46
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Zheng Q.,Todoni A.,5,111,5325,690,7,6,6,1,,,2,0,Completed,1.1,7,1.13,6.96,1.13,7,1.11,6.43
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Vekic D.,Parry D.,19,66,2228,950,6,4,6,4,,,2,0,Completed,1.29,3.75,1.27,4.18,1.31,4.18,1.27,3.71
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Badosa P.,Wang Xin.,12,37,2958,1413,6,3,7,6,,,2,0,Completed,1.25,4,1.26,4.23,1.29,4.23,1.26,3.84
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Tauson C.,Noskova L.,42,28,1271,1778,5,7,6,3,6,4,2,1,Completed,2,1.8,2.23,1.72,2.23,1.8,2.06,1.75
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Bouzas Maneiro J.,Kartal S.,54,87,1057,836,6,1,7,6,,,2,0,Completed,2.2,1.67,2.2,1.74,2.2,1.76,2.14,1.71
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Sabalenka A.,Stephens S.,1,81,9656,851,6,3,6,2,,,2,0,Completed,1.03,15,1.03,22.28,1.04,22.28,1.03,13.7
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Bucsa C.,Paquet C.,110,122,690,593,6,2,6,3,,,2,0,Completed,1.36,3.2,1.33,3.57,1.37,3.57,1.34,3.25
5,Melbourne,Australian Open,1/12/25,Grand Slam,Outdoor,Hard,1st Round,3,Blinkova A.,Saville D.,73,124,898,587,1,6,6,4,7,5,2,1,Completed,1.5,2.63,1.5,2.77,1.54,2.77,1.5,2.61
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Burrage J.,Jeanjean L.,173,149,425,486,6,2,6,4,,,2,0,Completed,1.67,2.2,1.72,2.23,1.72,2.25,1.68,2.18
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Siegemund L.,Baptiste H.,97,88,786,834,4,6,7,5,6,4,2,1,Completed,2.1,1.73,2.08,1.83,2.12,1.83,2.06,1.76
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Samsonova L.,Rakhimova K.,21,62,2070,987,6,2,6,4,,,2,0,Completed,1.2,4.5,1.26,4.24,1.26,4.5,1.24,4.12
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Danilovic O.,Rus A.,55,79,1055,874,6,4,6,4,,,2,0,Completed,1.44,2.75,1.53,2.67,1.53,2.78,1.5,2.6
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Gibson T.,Sonmez Z.,150,94,480,807,3,6,7,6,6,1,2,1,Completed,2.63,1.5,2.69,1.52,2.69,1.54,2.57,1.5
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Sramkova R.,Volynets K.,49,60,1166,996,3,6,6,2,6,2,2,1,Completed,2.1,1.73,1.91,1.98,2.12,1.98,2,1.82
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Shnaider D.,Cocciaretto E.,13,56,2895,1048,7,6,6,4,,,2,0,Completed,1.17,5,1.19,5.28,1.24,5.28,1.18,4.81
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Uchijima M.,Linette M.,63,40,981,1376,4,6,6,2,7,6,2,1,Completed,3.2,1.36,3.22,1.39,3.22,1.4,3.08,1.37
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Tomljanovic A.,Krueger A.,114,52,667,1141,6,4,4,6,6,4,2,1,Completed,3,1.4,3.1,1.41,3.1,1.43,2.95,1.4
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Gauff C.,Kenin S.,3,74,6888,892,6,3,6,3,,,2,0,Completed,1.05,11,1.06,13.1,1.07,13.1,1.05,9.71
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Frech M.,Kudermetova P.,26,57,1910,1036,6,4,6,4,,,2,0,Completed,2.3,1.62,2.29,1.69,2.32,1.73,2.22,1.66
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Svitolina E.,Cirstea S.,27,71,1779,913,6,4,6,4,,,2,0,Completed,1.25,4,1.27,4.09,1.27,4.09,1.26,3.92
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Bronzetti L.,Azarenka V.,76,24,885,1992,6,2,7,6,,,2,0,Completed,3.75,1.29,3.8,1.31,3.8,1.31,3.59,1.29
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Dart H.,Fett J.,112,133,675,545,7,5,2,6,7,6,2,1,Completed,,,,,1.66,2.4,1.62,2.31
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Dolehide C.,Bejlek S.,83,155,844,466,7,6,6,2,,,2,0,Completed,2.75,1.44,2.66,1.53,2.85,1.53,2.72,1.46
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Swiatek I.,Siniakova K.,2,50,8120,1152,6,3,6,4,,,2,0,Completed,1.06,10,1.06,12.11,1.07,12.11,1.06,9.56
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Potapova A.,Zidansek T.,36,180,1434,390,6,2,7,5,,,2,0,Completed,1.29,3.75,1.3,3.8,1.32,3.8,1.3,3.53
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Bencic B.,Ostapenko J.,294,22,223,2041,6,3,7,6,,,2,0,Completed,1.57,2.38,1.67,2.33,1.67,2.4,1.6,2.35
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Yuan Y.,32,53,1675,1086,6,4,4,6,6,3,2,1,Completed,1.62,2.3,1.68,2.29,1.68,2.32,1.62,2.29
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Niemeier J.,Chwalinska M.,93,126,817,574,6,0,6,1,,,2,0,Completed,2.63,1.5,2.71,1.52,2.71,1.52,2.61,1.49
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Pegula J.,Joint M.,6,105,4801,734,6,3,6,0,,,2,0,Completed,1.17,5,1.22,4.75,1.24,5.05,1.19,4.69
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Cristian J.,Martic P.,82,131,847,556,6,2,4,6,7,6,2,1,Completed,1.53,2.5,1.56,2.56,1.57,2.56,1.54,2.47
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Kostyuk M.,Hibino N.,18,141,2364,517,3,6,6,3,6,1,2,1,Completed,1.25,4,1.3,3.81,1.32,4.01,1.27,3.76
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Mertens E.,Golubic V.,34,95,1524,797,4,6,7,6,6,4,2,1,Completed,1.44,2.75,1.48,2.83,1.48,2.83,1.45,2.72
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Aiava D.,Minnen G.,195,91,352,823,5,7,7,5,7,6,2,1,Completed,2.2,1.67,2.2,1.74,2.22,1.75,2.16,1.69
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Muchova K.,Podoroska N.,20,96,2079,787,6,1,6,1,,,2,0,Completed,1.04,13,1.05,15.42,1.06,20,1.04,12.08
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Collins D.,Snigur D.,11,138,3147,527,7,6,6,3,,,2,0,Completed,1.3,3.5,1.33,3.63,1.37,3.63,1.32,3.38
5,Melbourne,Australian Open,1/13/25,Grand Slam,Outdoor,Hard,1st Round,3,Osaka N.,Garcia C.,51,67,1145,944,6,3,3,6,6,3,2,1,Completed,1.2,4.5,1.27,4.17,1.3,4.5,1.23,4.14
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Haddad Maia B.,Riera J.,17,146,2554,495,4,6,7,5,6,2,2,1,Completed,1.2,4.5,1.21,4.94,1.22,4.94,1.2,4.51
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Wang Xiy.,Grabher J.,108,415,706,142,6,1,7,5,,,2,0,Completed,1.1,7,1.11,8.18,1.11,8.18,1.1,7.02
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Wang Y.,Bondar A.,64,92,969,821,3,6,6,3,6,4,2,1,Completed,1.91,1.91,2.05,1.85,2.05,1.91,1.96,1.84
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Raducanu E.,Alexandrova E.,61,31,995,1713,7,6,7,6,,,2,0,Completed,1.73,2.1,1.78,2.15,1.78,2.2,1.73,2.11
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Andreeva E.,Zheng S.,86,681,838,51,6,1,7,6,,,2,0,Completed,1.2,4.5,1.22,4.82,1.24,4.82,1.21,4.4
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Anisimova A.,Carle M.,35,89,1486,829,6,2,6,3,,,2,0,Completed,1.2,4.5,1.25,4.36,1.25,4.54,1.21,4.35
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Kasatkina D.,Tomova V.,10,58,3151,1013,6,1,6,3,,,2,0,Completed,1.17,5,1.21,4.97,1.21,5.05,1.18,4.8
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Navarro E.,Stearns P.,8,46,3409,1198,6,7,7,6,7,5,2,1,Completed,1.67,2.2,1.71,2.25,1.71,2.25,1.66,2.21
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Jovic I.,Parrizas Diaz N.,191,99,361,753,6,2,6,1,,,2,0,Completed,2.2,1.67,2.18,1.75,2.21,1.8,2.13,1.71
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Yastremska D.,Sherif M.,33,65,1594,955,6,1,6,4,,,2,0,Completed,1.41,2.75,1.5,2.78,1.5,2.79,1.46,2.69
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Lys E.,Birrell K.,128,101,566,750,6,2,6,2,,,2,0,Completed,,,,,1.27,3.7,1.27,3.7
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Gracheva V.,Mcnally C.,69,540,925,88,6,3,6,4,,,2,0,Completed,1.8,2,1.78,2.15,1.82,2.2,1.76,2.07
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Rybakina E.,Jones E.,7,293,4723,223,6,1,6,1,,,2,0,Completed,1.05,11,1.05,14.86,1.05,14.86,1.05,11.09
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Kovinic D.,Sun L.,1289,44,6,1253,6,3,7,5,,,2,0,Completed,11,1.05,9.65,1.09,11.5,1.09,9.77,1.06
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Ruse E.G.,Begu I.,125,80,581,866,6,4,6,0,,,2,0,Completed,1.73,2.1,1.81,2.12,1.81,2.12,1.77,2.05
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Putintseva Y.,Avanesyan E.,23,41,2017,1280,4,6,7,5,6,2,2,1,Completed,1.44,2.75,1.46,2.91,1.46,2.91,1.44,2.78
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Zhang S.,Kessler M.,204,47,341,1176,6,3,6,4,,,2,0,Completed,3.2,1.36,3.47,1.35,3.47,1.4,3.16,1.36
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Li A.,14,84,2680,844,6,4,7,5,,,2,0,Completed,1.13,6,1.14,6.73,1.16,6.73,1.14,5.83
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Paolini J.,Wei S.,4,117,5399,630,6,0,6,4,,,2,0,Completed,1.17,5,1.18,5.42,1.2,5.5,1.17,5.07
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Zarazua R.,Townsend T.,70,85,920,843,6,7,6,1,6,2,2,1,Completed,2.2,1.67,2.2,1.75,2.22,1.75,2.16,1.69
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Jabeur O.,Kalinina A.,39,48,1394,1171,6,3,6,3,,,2,0,Completed,1.44,2.75,1.47,2.86,1.49,2.86,1.46,2.72
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Osorio M.,Sakkari M.,59,30,1001,1727,6,4,6,7,6,4,2,1,Completed,2.63,1.5,2.69,1.52,2.7,1.52,2.61,1.49
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Boulter K.,Marino R.,25,98,1931,770,6,4,3,6,7,5,2,1,Completed,1.14,5.5,1.18,5.5,1.19,5.7,1.16,5.27
5,Melbourne,Australian Open,1/14/25,Grand Slam,Outdoor,Hard,1st Round,3,Kudermetova V.,Gadecki O.,75,106,888,725,6,1,6,1,,,2,0,Completed,1.33,3.4,1.35,3.45,1.37,3.45,1.34,3.27
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Siegemund L.,Zheng Q.,97,5,786,5325,7,6,6,3,,,2,0,Completed,13,1.04,14.91,1.05,14.91,1.06,11.6,1.04
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Danilovic O.,Samsonova L.,55,21,1055,2070,6,1,6,2,,,2,0,Completed,3.2,1.36,3.26,1.39,3.31,1.39,3.17,1.35
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Andreeva M.,Uchijima M.,15,63,2665,981,6,4,3,6,7,6,2,1,Completed,1.03,15,1.04,17.91,1.04,17.91,1.03,12.75
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Sabalenka A.,Bouzas Maneiro J.,1,54,9656,1057,6,3,7,5,,,2,0,Completed,1.02,21,1.03,24.12,1.03,24.12,1.02,15.16
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Tauson C.,Maria T.,42,90,1271,826,6,2,6,2,,,2,0,Completed,1.17,5,1.2,5.22,1.23,5.22,1.19,4.68
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Frech M.,Blinkova A.,26,73,1910,898,0,6,6,0,6,2,2,1,Completed,1.67,2.2,1.69,2.3,1.73,2.3,1.69,2.16
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Pegula J.,Mertens E.,6,34,4801,1524,6,4,6,2,,,2,0,Completed,1.25,4,1.3,3.92,1.3,4.1,1.27,3.72
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Bencic B.,Lamens S.,294,77,223,879,6,1,7,6,,,2,0,Completed,1.17,5,1.2,5.2,1.25,5.2,1.19,4.69
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Osaka N.,Muchova K.,51,20,1145,2079,1,6,6,1,6,3,2,1,Completed,3.2,1.36,3.49,1.36,3.49,1.37,3.16,1.36
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Fernandez L.A.,Bucsa C.,29,110,1755,690,3,6,6,4,6,4,2,1,Completed,1.13,6,1.16,6.23,1.16,6.23,1.14,5.7
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Potapova A.,32,36,1675,1434,7,6,2,6,6,2,2,1,Completed,1.67,2.2,1.7,2.29,1.73,2.29,1.67,2.2
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Shnaider D.,Tomljanovic A.,13,114,2895,667,6,4,7,5,,,2,0,Completed,1.25,4,1.3,3.91,1.3,4.01,1.26,3.85
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Gauff C.,Burrage J.,3,173,6888,425,6,3,7,5,,,2,0,Completed,1.02,21,1.02,27.43,1.02,27.43,1.01,16.79
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Kostyuk M.,Niemeier J.,18,93,2364,817,6,3,6,0,,,2,0,Completed,1.36,3.2,1.36,3.41,1.42,3.41,1.38,3.06
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Vekic D.,Dart H.,19,112,2228,675,4,6,6,0,6,2,2,1,Completed,1.17,5,1.2,5.33,1.22,5.33,1.19,4.69
5,Melbourne,Australian Open,1/15/25,Grand Slam,Outdoor,Hard,2nd Round,3,Badosa P.,Gibson T.,12,150,2958,480,6,1,6,0,,,2,0,Completed,1.07,9,1.08,10.33,1.11,10.33,1.08,8.21
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Jabeur O.,Osorio M.,39,59,1394,1001,7,5,6,3,,,2,0,Completed,1.36,3.2,1.5,2.82,1.5,3.2,1.4,2.95
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Kasatkina D.,Wang Y.,10,64,3151,969,6,2,6,0,,,2,0,Completed,1.13,6,1.17,5.88,1.2,6,1.16,5.26
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Yastremska D.,Kovinic D.,33,1289,1594,6,6,0,6,1,,,2,0,Completed,1.1,7,1.16,6.24,1.18,7,1.12,6.17
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Raducanu E.,Anisimova A.,61,35,995,1486,6,3,7,5,,,2,0,Completed,2.38,1.57,2.24,1.73,2.4,1.73,2.3,1.61
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Navarro E.,Wang Xiy.,8,108,3409,706,6,3,3,6,6,4,2,1,Completed,1.44,2.75,1.51,2.76,1.51,2.78,1.48,2.64
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Swiatek I.,Sramkova R.,2,49,8120,1166,6,0,6,2,,,2,0,Completed,1.02,19,1.05,16.29,1.05,20,1.02,13.88
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Putintseva Y.,Zhang S.,23,204,2017,341,6,2,6,1,,,2,0,Completed,1.17,5,1.17,5.96,1.19,5.96,1.17,5.1
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Rybakina E.,Jovic I.,7,191,4723,361,6,0,6,3,,,2,0,Completed,1.05,11,1.06,13.35,1.06,13.35,1.05,10.62
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Lys E.,Gracheva V.,128,69,566,925,6,2,3,6,6,4,2,1,Completed,1.57,2.38,1.58,2.56,1.6,2.56,1.56,2.42
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Haddad Maia B.,Andreeva E.,17,86,2554,838,6,2,6,3,,,2,0,Completed,1.4,3,1.43,3.07,1.43,3.1,1.4,2.98
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Cristian J.,Bronzetti L.,82,76,847,885,7,5,7,5,,,2,0,Completed,2.2,1.67,2.41,1.64,2.41,1.68,2.26,1.64
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Svitolina E.,Dolehide C.,27,83,1779,844,6,1,6,4,,,2,0,Completed,1.25,4,1.27,4.2,1.27,4.2,1.25,3.98
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Kudermetova V.,Boulter K.,75,25,888,1931,7,6,2,6,6,2,2,1,Completed,2.2,1.67,2.3,1.69,2.3,1.71,2.21,1.67
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Keys M.,Ruse E.G.,14,125,2680,581,7,6,2,6,7,5,2,1,Completed,1.11,6.5,1.14,6.76,1.14,7.44,1.11,6.56
5,Melbourne,Australian Open,1/16/25,Grand Slam,Outdoor,Hard,2nd Round,3,Collins D.,Aiava D.,11,195,3147,352,7,6,4,6,6,2,2,1,Completed,1.36,3.2,1.39,3.3,1.4,3.3,1.38,3.08
